disease_id,disease_name,symptom_id,symptom_name
DIS441,Autoimmune Thyroiditis,SYM0010,fatigue
DIS441,Autoimmune Thyroiditis,SYM0092,weight gain
DIS441,Autoimmune Thyroiditis,SYM0438,cold intolerance
DIS441,Autoimmune Thyroiditis,SYM0066,dry skin
DIS441,Autoimmune Thyroiditis,SYM0051,hair loss
DIS441,Autoimmune Thyroiditis,SYM0018,constipation
DIS441,Autoimmune Thyroiditis,SYM0050,depression
DIS442,De Quervain Thyroiditis,SYM0208,neck pain
DIS442,De Quervain Thyroiditis,SYM0027,fever
DIS442,De Quervain Thyroiditis,SYM0010,fatigue
DIS442,De Quervain Thyroiditis,SYM1123,hyperthyroid symptoms followed by hypothyroid
DIS442,De Quervain Thyroiditis,SYM1124,swollen thyroid
DIS442,De Quervain Thyroiditis,SYM0181,difficulty swallowing
DIS442,De Quervain Thyroiditis,SYM0086,jaw pain
DIS443,Thyroid Storm,SYM0008,high fever
DIS443,Thyroid Storm,SYM0090,rapid heartbeat
DIS443,Thyroid Storm,SYM0078,agitation
DIS443,Thyroid Storm,SYM0045,confusion
DIS443,Thyroid Storm,SYM0030,vomiting
DIS443,Thyroid Storm,SYM0029,diarrhoea
DIS443,Thyroid Storm,SYM0075,jaundice
DIS444,Hypogonadism,SYM1125,low libido
DIS444,Hypogonadism,SYM0507,erectile dysfunction
DIS444,Hypogonadism,SYM0452,infertility
DIS444,Hypogonadism,SYM1126,small testicles
DIS444,Hypogonadism,SYM1127,decreased muscle mass
DIS444,Hypogonadism,SYM0010,fatigue
DIS444,Hypogonadism,SYM0050,depression
DIS445,Androgen Insensitivity Syndrome,SYM1128,absence of menstruation
DIS445,Androgen Insensitivity Syndrome,SYM0452,infertility
DIS445,Androgen Insensitivity Syndrome,SYM1129,absent or sparse pubic hair
DIS445,Androgen Insensitivity Syndrome,SYM1130,undescended testes
DIS445,Androgen Insensitivity Syndrome,SYM1131,breast development in males
DIS445,Androgen Insensitivity Syndrome,SYM1132,inguinal hernia
DIS446,Renal Amyloidosis,SYM1133,nephrotic syndrome
DIS446,Renal Amyloidosis,SYM1134,proteinuria
DIS446,Renal Amyloidosis,SYM0498,oedema
DIS446,Renal Amyloidosis,SYM0010,fatigue
DIS446,Renal Amyloidosis,SYM0064,weight loss
DIS446,Renal Amyloidosis,SYM1135,enlarged kidneys
DIS446,Renal Amyloidosis,SYM0494,kidney failure
DIS447,Thin Basement Membrane Disease,SYM0481,blood in urine
DIS447,Thin Basement Membrane Disease,SYM1136,no other symptoms
DIS447,Thin Basement Membrane Disease,SYM0762,family history
DIS447,Thin Basement Membrane Disease,SYM1137,normal blood pressure
DIS447,Thin Basement Membrane Disease,SYM1138,normal kidney function
DIS447,Thin Basement Membrane Disease,SYM1139,microscopic haematuria
DIS447,Thin Basement Membrane Disease,SYM1134,proteinuria
DIS448,Oxalate Nephropathy,SYM0454,kidney stones
DIS448,Oxalate Nephropathy,SYM0494,kidney failure
DIS448,Oxalate Nephropathy,SYM0248,pain
DIS448,Oxalate Nephropathy,SYM0481,blood in urine
DIS448,Oxalate Nephropathy,SYM0072,decreased urine
DIS448,Oxalate Nephropathy,SYM0010,fatigue
DIS448,Oxalate Nephropathy,SYM0021,nausea
DIS449,Medullary Sponge Kidney,SYM0454,kidney stones
DIS449,Medullary Sponge Kidney,SYM0481,blood in urine
DIS449,Medullary Sponge Kidney,SYM1140,frequent urinary infections
DIS449,Medullary Sponge Kidney,SYM0052,back pain
DIS449,Medullary Sponge Kidney,SYM0485,burning urination
DIS449,Medullary Sponge Kidney,SYM0021,nausea
DIS449,Medullary Sponge Kidney,SYM0030,vomiting
DIS450,Renal Tubular Acidosis Type 2,SYM1141,failure to thrive
DIS450,Renal Tubular Acidosis Type 2,SYM0015,weakness
DIS450,Renal Tubular Acidosis Type 2,SYM1142,polyuria
DIS450,Renal Tubular Acidosis Type 2,SYM1143,bone disease
DIS450,Renal Tubular Acidosis Type 2,SYM0454,kidney stones
DIS450,Renal Tubular Acidosis Type 2,SYM0493,growth retardation
DIS450,Renal Tubular Acidosis Type 2,SYM0049,muscle weakness
DIS451,Penile Cancer,SYM1144,penile lesion
DIS451,Penile Cancer,SYM1145,sore
DIS451,Penile Cancer,SYM0530,discharge
DIS451,Penile Cancer,SYM0932,bleeding
DIS451,Penile Cancer,SYM0017,rash
DIS451,Penile Cancer,SYM0586,odour
DIS451,Penile Cancer,SYM0954,lymph node swelling
DIS452,Fournier's Gangrene,SYM0518,scrotal pain
DIS452,Fournier's Gangrene,SYM0101,swelling
DIS452,Fournier's Gangrene,SYM0027,fever
DIS452,Fournier's Gangrene,SYM1146,crepitus
DIS452,Fournier's Gangrene,SYM0104,redness
DIS452,Fournier's Gangrene,SYM1147,necrosis
DIS452,Fournier's Gangrene,SYM1148,foul odour
DIS453,Urethral Cancer,SYM0481,blood in urine
DIS453,Urethral Cancer,SYM0561,weak stream
DIS453,Urethral Cancer,SYM0436,frequent urination
DIS453,Urethral Cancer,SYM1149,urethral discharge
DIS453,Urethral Cancer,SYM0488,pelvic pain
DIS453,Urethral Cancer,SYM0064,weight loss
DIS453,Urethral Cancer,SYM0010,fatigue
DIS454,Retroperitoneal Fibrosis,SYM0052,back pain
DIS454,Retroperitoneal Fibrosis,SYM0014,abdominal pain
DIS454,Retroperitoneal Fibrosis,SYM0089,leg swelling
DIS454,Retroperitoneal Fibrosis,SYM0072,decreased urine
DIS454,Retroperitoneal Fibrosis,SYM0010,fatigue
DIS454,Retroperitoneal Fibrosis,SYM0064,weight loss
DIS454,Retroperitoneal Fibrosis,SYM0021,nausea
DIS455,Vesicovaginal Fistula,SYM1150,continuous urine leakage
DIS455,Vesicovaginal Fistula,SYM0557,recurrent infections
DIS455,Vesicovaginal Fistula,SYM0581,vaginal discharge
DIS455,Vesicovaginal Fistula,SYM1151,skin irritation
DIS455,Vesicovaginal Fistula,SYM0586,odour
DIS455,Vesicovaginal Fistula,SYM0050,depression
DIS455,Vesicovaginal Fistula,SYM1152,social isolation
DIS456,Adenomyosis,SYM0587,heavy bleeding
DIS456,Adenomyosis,SYM1153,severe cramping
DIS456,Adenomyosis,SYM1154,enlarged uterus
DIS456,Adenomyosis,SYM1155,chronic pelvic pain
DIS456,Adenomyosis,SYM0359,bloating
DIS456,Adenomyosis,SYM0540,pain during intercourse
DIS456,Adenomyosis,SYM0052,back pain
DIS457,Asherman's Syndrome,SYM1156,light or absent periods
DIS457,Asherman's Syndrome,SYM0452,infertility
DIS457,Asherman's Syndrome,SYM0989,recurrent miscarriage
DIS457,Asherman's Syndrome,SYM0488,pelvic pain
DIS457,Asherman's Syndrome,SYM1157,amenorrhoea
DIS457,Asherman's Syndrome,SYM1158,difficulty conceiving
DIS457,Asherman's Syndrome,SYM1159,abdominal cramps
DIS458,Mullerian Anomalies,SYM1160,menstrual problems
DIS458,Mullerian Anomalies,SYM0989,recurrent miscarriage
DIS458,Mullerian Anomalies,SYM0452,infertility
DIS458,Mullerian Anomalies,SYM0488,pelvic pain
DIS458,Mullerian Anomalies,SYM1161,abnormal uterus
DIS458,Mullerian Anomalies,SYM1162,kidney abnormalities
DIS458,Mullerian Anomalies,SYM0052,back pain
DIS459,Placenta Praevia,SYM1163,painless vaginal bleeding
DIS459,Placenta Praevia,SYM0587,heavy bleeding
DIS459,Placenta Praevia,SYM1164,preterm labour
DIS459,Placenta Praevia,SYM1165,low lying placenta
DIS459,Placenta Praevia,SYM1166,abnormal presentation
DIS459,Placenta Praevia,SYM0378,anaemia
DIS459,Placenta Praevia,SYM1023,shock
DIS460,Placental Abruption,SYM0375,sudden abdominal pain
DIS460,Placental Abruption,SYM0576,vaginal bleeding
DIS460,Placental Abruption,SYM1167,uterine tenderness
DIS460,Placental Abruption,SYM1168,fetal distress
DIS460,Placental Abruption,SYM0052,back pain
DIS460,Placental Abruption,SYM1169,uterine rigidity
DIS460,Placental Abruption,SYM1023,shock
DIS461,Congenital Rubella Syndrome,SYM0453,cataracts
DIS461,Congenital Rubella Syndrome,SYM1170,heart defects
DIS461,Congenital Rubella Syndrome,SYM0259,hearing loss
DIS461,Congenital Rubella Syndrome,SYM0179,intellectual disability
DIS461,Congenital Rubella Syndrome,SYM1171,small head
DIS461,Congenital Rubella Syndrome,SYM1172,purple skin patches
DIS461,Congenital Rubella Syndrome,SYM0389,enlarged liver
DIS462,Phenylketonuria,SYM0179,intellectual disability
DIS462,Phenylketonuria,SYM1173,behavioural problems
DIS462,Phenylketonuria,SYM0131,seizures
DIS462,Phenylketonuria,SYM0980,skin rash
DIS462,Phenylketonuria,SYM1174,musty odour
DIS462,Phenylketonuria,SYM1175,fair skin
DIS462,Phenylketonuria,SYM1176,light hair
DIS463,Down Syndrome,SYM1177,flat facial profile
DIS463,Down Syndrome,SYM1178,upward slanting eyes
DIS463,Down Syndrome,SYM0650,short stature
DIS463,Down Syndrome,SYM0179,intellectual disability
DIS463,Down Syndrome,SYM1179,single palmar crease
DIS463,Down Syndrome,SYM1180,poor muscle tone
DIS463,Down Syndrome,SYM1181,congenital heart defects
DIS464,Neonatal Sepsis,SYM1182,temperature instability
DIS464,Neonatal Sepsis,SYM1183,feeding difficulty
DIS464,Neonatal Sepsis,SYM0648,lethargy
DIS464,Neonatal Sepsis,SYM0654,respiratory distress
DIS464,Neonatal Sepsis,SYM0131,seizures
DIS464,Neonatal Sepsis,SYM0075,jaundice
DIS464,Neonatal Sepsis,SYM1184,apnoea
DIS465,Hirschsprung Disease,SYM1185,absent bowel movements
DIS465,Hirschsprung Disease,SYM0395,abdominal distension
DIS465,Hirschsprung Disease,SYM0030,vomiting
DIS465,Hirschsprung Disease,SYM1141,failure to thrive
DIS465,Hirschsprung Disease,SYM0018,constipation
DIS465,Hirschsprung Disease,SYM1186,ribbon-like stools
DIS465,Hirschsprung Disease,SYM1187,malnutrition
DIS466,Eyelid Tumour,SYM0711,eyelid lump
DIS466,Eyelid Tumour,SYM1188,lash loss
DIS466,Eyelid Tumour,SYM1189,eyelid thickening
DIS466,Eyelid Tumour,SYM1190,chronic blepharitis
DIS466,Eyelid Tumour,SYM1191,ulcerated eyelid
DIS466,Eyelid Tumour,SYM1192,chronic conjunctivitis
DIS466,Eyelid Tumour,SYM0476,vision changes
DIS467,Central Serous Chorioretinopathy,SYM1193,blurred central vision
DIS467,Central Serous Chorioretinopathy,SYM1194,straight lines appear curved
DIS467,Central Serous Chorioretinopathy,SYM1195,colours seem faded
DIS467,Central Serous Chorioretinopathy,SYM1196,central scotoma
DIS467,Central Serous Chorioretinopathy,SYM1197,metamorphopsia
DIS467,Central Serous Chorioretinopathy,SYM1198,micropsia
DIS467,Central Serous Chorioretinopathy,SYM0710,reduced contrast
DIS468,Branch Retinal Vein Occlusion,SYM0723,sudden vision loss
DIS468,Branch Retinal Vein Occlusion,SYM0726,visual field defect
DIS468,Branch Retinal Vein Occlusion,SYM0671,floaters
DIS468,Branch Retinal Vein Occlusion,SYM0083,blurred vision
DIS468,Branch Retinal Vein Occlusion,SYM1199,macular oedema
DIS468,Branch Retinal Vein Occlusion,SYM1200,neovascularisation
DIS468,Branch Retinal Vein Occlusion,SYM1201,haemorrhages
DIS469,Ocular Hypertension,SYM1202,no symptoms
DIS469,Ocular Hypertension,SYM1203,increased eye pressure
DIS469,Ocular Hypertension,SYM0007,headache
DIS469,Ocular Hypertension,SYM0024,eye pain
DIS469,Ocular Hypertension,SYM1204,visual field changes
DIS469,Ocular Hypertension,SYM1205,optic nerve changes
DIS469,Ocular Hypertension,SYM1206,glaucoma risk
DIS470,Lacrimal Duct Obstruction,SYM0424,watery eyes
DIS470,Lacrimal Duct Obstruction,SYM0530,discharge
DIS470,Lacrimal Duct Obstruction,SYM0304,crusting
DIS470,Lacrimal Duct Obstruction,SYM1207,swollen lacrimal sac
DIS470,Lacrimal Duct Obstruction,SYM1208,recurrent conjunctivitis
DIS470,Lacrimal Duct Obstruction,SYM0382,mucus discharge
DIS470,Lacrimal Duct Obstruction,SYM1209,pain near inner eye corner
DIS471,Otitic Barotrauma,SYM0163,ear pain
DIS471,Otitic Barotrauma,SYM0259,hearing loss
DIS471,Otitic Barotrauma,SYM0776,ear fullness
DIS471,Otitic Barotrauma,SYM1210,ringing
DIS471,Otitic Barotrauma,SYM1211,vertigo
DIS471,Otitic Barotrauma,SYM1212,feeling of congestion
DIS471,Otitic Barotrauma,SYM1213,perforation
DIS472,Vocal Cord Paralysis,SYM0125,hoarseness
DIS472,Vocal Cord Paralysis,SYM0766,breathy voice
DIS472,Vocal Cord Paralysis,SYM0126,swallowing difficulty
DIS472,Vocal Cord Paralysis,SYM1214,coughing while eating
DIS472,Vocal Cord Paralysis,SYM1112,aspiration
DIS472,Vocal Cord Paralysis,SYM0034,shortness of breath
DIS472,Vocal Cord Paralysis,SYM1215,reduced voice volume
DIS473,Parotid Gland Tumour,SYM1216,parotid swelling
DIS473,Parotid Gland Tumour,SYM1217,facial nerve weakness
DIS473,Parotid Gland Tumour,SYM0248,pain
DIS473,Parotid Gland Tumour,SYM0771,facial numbness
DIS473,Parotid Gland Tumour,SYM1218,difficulty opening mouth
DIS473,Parotid Gland Tumour,SYM0889,skin changes
DIS473,Parotid Gland Tumour,SYM1219,neck lymph node
DIS474,Nasopharyngeal Carcinoma,SYM0733,nasal obstruction
DIS474,Nasopharyngeal Carcinoma,SYM1220,bloody nasal discharge
DIS474,Nasopharyngeal Carcinoma,SYM0259,hearing loss
DIS474,Nasopharyngeal Carcinoma,SYM1219,neck lymph node
DIS474,Nasopharyngeal Carcinoma,SYM0007,headache
DIS474,Nasopharyngeal Carcinoma,SYM0210,double vision
DIS474,Nasopharyngeal Carcinoma,SYM0771,facial numbness
DIS475,Temporomandibular Joint Disorder,SYM0086,jaw pain
DIS475,Temporomandibular Joint Disorder,SYM1221,clicking jaw
DIS475,Temporomandibular Joint Disorder,SYM1222,limited mouth opening
DIS475,Temporomandibular Joint Disorder,SYM0007,headache
DIS475,Temporomandibular Joint Disorder,SYM0163,ear pain
DIS475,Temporomandibular Joint Disorder,SYM0731,facial pain
DIS475,Temporomandibular Joint Disorder,SYM1223,jaw locking
DIS476,Specific Phobia,SYM1224,intense fear of specific object
DIS476,Specific Phobia,SYM0801,avoidance
DIS476,Specific Phobia,SYM0810,panic attacks
DIS476,Specific Phobia,SYM1225,anticipatory anxiety
DIS476,Specific Phobia,SYM0816,physical symptoms
DIS476,Specific Phobia,SYM1226,distress
DIS476,Specific Phobia,SYM1227,impaired functioning
DIS477,Adjustment Disorder,SYM1228,emotional disturbance
DIS477,Adjustment Disorder,SYM1229,behavioural changes
DIS477,Adjustment Disorder,SYM1230,sadness
DIS477,Adjustment Disorder,SYM0099,anxiety
DIS477,Adjustment Disorder,SYM1231,worry
DIS477,Adjustment Disorder,SYM1232,hopelessness
DIS477,Adjustment Disorder,SYM0790,social withdrawal
DIS478,Burnout,SYM1005,exhaustion
DIS478,Burnout,SYM0878,depersonalisation
DIS478,Burnout,SYM1233,reduced performance
DIS478,Burnout,SYM1234,cynicism
DIS478,Burnout,SYM0007,headache
DIS478,Burnout,SYM0602,sleep problems
DIS478,Burnout,SYM0782,concentration difficulty
DIS479,Grief Disorder,SYM1235,intense sadness
DIS479,Grief Disorder,SYM1236,yearning
DIS479,Grief Disorder,SYM1237,difficulty accepting loss
DIS479,Grief Disorder,SYM1238,bitterness
DIS479,Grief Disorder,SYM1239,identity confusion
DIS479,Grief Disorder,SYM0790,social withdrawal
DIS479,Grief Disorder,SYM1240,preoccupation with deceased
DIS480,Conversion Disorder,SYM0855,neurological symptoms
DIS480,Conversion Disorder,SYM0015,weakness
DIS480,Conversion Disorder,SYM0081,paralysis
DIS480,Conversion Disorder,SYM0131,seizures
DIS480,Conversion Disorder,SYM1241,sensory symptoms
DIS480,Conversion Disorder,SYM0126,swallowing difficulty
DIS480,Conversion Disorder,SYM0152,vision problems
DIS481,Mesothelioma,SYM0059,chest pain
DIS481,Mesothelioma,SYM0034,shortness of breath
DIS481,Mesothelioma,SYM0006,cough
DIS481,Mesothelioma,SYM0010,fatigue
DIS481,Mesothelioma,SYM0064,weight loss
DIS481,Mesothelioma,SYM1242,pleural effusion
DIS481,Mesothelioma,SYM0052,back pain
DIS482,Carcinoid Tumour,SYM0320,flushing
DIS482,Carcinoid Tumour,SYM0029,diarrhoea
DIS482,Carcinoid Tumour,SYM0396,wheezing
DIS482,Carcinoid Tumour,SYM0014,abdominal pain
DIS482,Carcinoid Tumour,SYM0947,heart problems
DIS482,Carcinoid Tumour,SYM0010,fatigue
DIS482,Carcinoid Tumour,SYM0064,weight loss
DIS483,Ewing's Sarcoma,SYM0048,bone pain
DIS483,Ewing's Sarcoma,SYM0101,swelling
DIS483,Ewing's Sarcoma,SYM0027,fever
DIS483,Ewing's Sarcoma,SYM0010,fatigue
DIS483,Ewing's Sarcoma,SYM0064,weight loss
DIS483,Ewing's Sarcoma,SYM0258,fractures
DIS483,Ewing's Sarcoma,SYM0378,anaemia
DIS484,Retinoblastoma,SYM1243,white pupil
DIS484,Retinoblastoma,SYM0687,squinting
DIS484,Retinoblastoma,SYM1244,red eye
DIS484,Retinoblastoma,SYM0476,vision changes
DIS484,Retinoblastoma,SYM0024,eye pain
DIS484,Retinoblastoma,SYM1245,enlarged pupil
DIS484,Retinoblastoma,SYM1246,secondary glaucoma
DIS485,Wilms' Tumour,SYM0495,abdominal mass
DIS485,Wilms' Tumour,SYM0014,abdominal pain
DIS485,Wilms' Tumour,SYM0481,blood in urine
DIS485,Wilms' Tumour,SYM0027,fever
DIS485,Wilms' Tumour,SYM0021,nausea
DIS485,Wilms' Tumour,SYM0471,high blood pressure
DIS485,Wilms' Tumour,SYM0378,anaemia
DIS486,Essential Thrombocythaemia,SYM0007,headache
DIS486,Essential Thrombocythaemia,SYM0035,dizziness
DIS486,Essential Thrombocythaemia,SYM0941,blood clots
DIS486,Essential Thrombocythaemia,SYM0932,bleeding
DIS486,Essential Thrombocythaemia,SYM0010,fatigue
DIS486,Essential Thrombocythaemia,SYM1247,tingling in hands
DIS486,Essential Thrombocythaemia,SYM1248,redness of hands
DIS487,Myelofibrosis,SYM0010,fatigue
DIS487,Myelofibrosis,SYM0931,enlarged spleen
DIS487,Myelofibrosis,SYM0378,anaemia
DIS487,Myelofibrosis,SYM0102,night sweats
DIS487,Myelofibrosis,SYM0048,bone pain
DIS487,Myelofibrosis,SYM0064,weight loss
DIS487,Myelofibrosis,SYM0027,fever
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0040,dark urine
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0378,anaemia
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0941,blood clots
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0010,fatigue
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0034,shortness of breath
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0014,abdominal pain
DIS488,Paroxysmal Nocturnal Haemoglobinuria,SYM0126,swallowing difficulty
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0010,fatigue
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0075,jaundice
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0040,dark urine
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0931,enlarged spleen
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0033,pallor
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0034,shortness of breath
DIS489,Warm Autoimmune Haemolytic Anaemia,SYM0085,palpitations
DIS490,Cold Agglutinin Disease,SYM1249,haemolytic anaemia
DIS490,Cold Agglutinin Disease,SYM0010,fatigue
DIS490,Cold Agglutinin Disease,SYM1250,cold-triggered symptoms
DIS490,Cold Agglutinin Disease,SYM0986,raynaud's phenomenon
DIS490,Cold Agglutinin Disease,SYM1251,acrocyanosis
DIS490,Cold Agglutinin Disease,SYM0075,jaundice
DIS490,Cold Agglutinin Disease,SYM1252,livedo reticularis
DIS491,Adult Onset Still's Disease,SYM1253,quotidian fever
DIS491,Adult Onset Still's Disease,SYM1254,arthritis
DIS491,Adult Onset Still's Disease,SYM1255,salmon-coloured rash
DIS491,Adult Onset Still's Disease,SYM0003,sore throat
DIS491,Adult Onset Still's Disease,SYM0064,weight loss
DIS491,Adult Onset Still's Disease,SYM1256,liver enlargement
DIS491,Adult Onset Still's Disease,SYM1257,lymphadenopathy
DIS492,Eosinophilic Granulomatosis,SYM1258,asthma
DIS492,Eosinophilic Granulomatosis,SYM1259,sinusitis
DIS492,Eosinophilic Granulomatosis,SYM1260,nerve damage
DIS492,Eosinophilic Granulomatosis,SYM0017,rash
DIS492,Eosinophilic Granulomatosis,SYM0014,abdominal pain
DIS492,Eosinophilic Granulomatosis,SYM1261,blood eosinophilia
DIS492,Eosinophilic Granulomatosis,SYM1262,heart disease
DIS493,Polyarteritis Nodosa,SYM0027,fever
DIS493,Polyarteritis Nodosa,SYM0064,weight loss
DIS493,Polyarteritis Nodosa,SYM0025,joint pain
DIS493,Polyarteritis Nodosa,SYM0022,muscle pain
DIS493,Polyarteritis Nodosa,SYM0014,abdominal pain
DIS493,Polyarteritis Nodosa,SYM1263,hypertension
DIS493,Polyarteritis Nodosa,SYM0908,kidney problems
DIS494,Spondyloarthropathy,SYM0052,back pain
DIS494,Spondyloarthropathy,SYM0963,morning stiffness
DIS494,Spondyloarthropathy,SYM0971,enthesitis
DIS494,Spondyloarthropathy,SYM0972,dactylitis
DIS494,Spondyloarthropathy,SYM0263,eye inflammation
DIS494,Spondyloarthropathy,SYM0980,skin rash
DIS494,Spondyloarthropathy,SYM1054,bowel problems
DIS495,Microscopic Polyangiitis,SYM1264,kidney disease
DIS495,Microscopic Polyangiitis,SYM1265,lung haemorrhage
DIS495,Microscopic Polyangiitis,SYM1260,nerve damage
DIS495,Microscopic Polyangiitis,SYM0017,rash
DIS495,Microscopic Polyangiitis,SYM0010,fatigue
DIS495,Microscopic Polyangiitis,SYM0027,fever
DIS495,Microscopic Polyangiitis,SYM0064,weight loss
DIS496,Monkeypox,SYM0027,fever
DIS496,Monkeypox,SYM0007,headache
DIS496,Monkeypox,SYM0022,muscle pain
DIS496,Monkeypox,SYM0573,backache
DIS496,Monkeypox,SYM0077,swollen lymph nodes
DIS496,Monkeypox,SYM0017,rash
DIS496,Monkeypox,SYM0281,pustules
DIS497,Q Fever,SYM0008,high fever
DIS497,Q Fever,SYM0023,severe headache
DIS497,Q Fever,SYM0010,fatigue
DIS497,Q Fever,SYM0012,chills
DIS497,Q Fever,SYM1014,pneumonia
DIS497,Q Fever,SYM1266,hepatitis
DIS497,Q Fever,SYM0017,rash
DIS498,Rocky Mountain Spotted Fever,SYM0027,fever
DIS498,Rocky Mountain Spotted Fever,SYM0007,headache
DIS498,Rocky Mountain Spotted Fever,SYM1267,rash starting on wrists
DIS498,Rocky Mountain Spotted Fever,SYM0025,joint pain
DIS498,Rocky Mountain Spotted Fever,SYM0021,nausea
DIS498,Rocky Mountain Spotted Fever,SYM0022,muscle pain
DIS498,Rocky Mountain Spotted Fever,SYM0045,confusion
DIS499,Tularaemia,SYM1268,skin ulcer
DIS499,Tularaemia,SYM0077,swollen lymph nodes
DIS499,Tularaemia,SYM0027,fever
DIS499,Tularaemia,SYM0007,headache
DIS499,Tularaemia,SYM0010,fatigue
DIS499,Tularaemia,SYM1014,pneumonia
DIS499,Tularaemia,SYM0059,chest pain
DIS500,Hantavirus Pulmonary Syndrome,SYM0027,fever
DIS500,Hantavirus Pulmonary Syndrome,SYM0010,fatigue
DIS500,Hantavirus Pulmonary Syndrome,SYM0073,muscle aches
DIS500,Hantavirus Pulmonary Syndrome,SYM0006,cough
DIS500,Hantavirus Pulmonary Syndrome,SYM0034,shortness of breath
DIS500,Hantavirus Pulmonary Syndrome,SYM0007,headache
DIS500,Hantavirus Pulmonary Syndrome,SYM0035,dizziness
DIS501,Cauda Equina Syndrome,SYM0966,low back pain
DIS501,Cauda Equina Syndrome,SYM1269,bilateral leg weakness
DIS501,Cauda Equina Syndrome,SYM1270,saddle anaesthesia
DIS501,Cauda Equina Syndrome,SYM1064,bladder dysfunction
DIS501,Cauda Equina Syndrome,SYM1271,bowel dysfunction
DIS501,Cauda Equina Syndrome,SYM1272,sexual dysfunction
DIS501,Cauda Equina Syndrome,SYM1273,sciatica
DIS502,Testicular Torsion,SYM1274,sudden severe scrotal pain
DIS502,Testicular Torsion,SYM0101,swelling
DIS502,Testicular Torsion,SYM0021,nausea
DIS502,Testicular Torsion,SYM0030,vomiting
DIS502,Testicular Torsion,SYM0014,abdominal pain
DIS502,Testicular Torsion,SYM1275,high-riding testicle
DIS502,Testicular Torsion,SYM1276,erythema
DIS503,Ludwig's Angina,SYM1277,floor of mouth swelling
DIS503,Ludwig's Angina,SYM0181,difficulty swallowing
DIS503,Ludwig's Angina,SYM0161,drooling
DIS503,Ludwig's Angina,SYM1278,trismus
DIS503,Ludwig's Angina,SYM1279,submandibular swelling
DIS503,Ludwig's Angina,SYM0174,breathing difficulty
DIS503,Ludwig's Angina,SYM0027,fever
DIS504,Boerhaave Syndrome,SYM1280,severe chest pain after vomiting
DIS504,Boerhaave Syndrome,SYM0208,neck pain
DIS504,Boerhaave Syndrome,SYM1281,subcutaneous emphysema
DIS504,Boerhaave Syndrome,SYM1282,dysphagia
DIS504,Boerhaave Syndrome,SYM0034,shortness of breath
DIS504,Boerhaave Syndrome,SYM0027,fever
DIS504,Boerhaave Syndrome,SYM1283,haematemesis
DIS505,Aortic Dissection,SYM1284,sudden severe chest pain
DIS505,Aortic Dissection,SYM1285,tearing back pain
DIS505,Aortic Dissection,SYM1286,unequal blood pressure
DIS505,Aortic Dissection,SYM1287,stroke symptoms
DIS505,Aortic Dissection,SYM1288,aortic regurgitation
DIS505,Aortic Dissection,SYM1289,pulse deficit
DIS505,Aortic Dissection,SYM1017,hypotension
DIS506,Systemic Vasculitis,SYM0027,fever
DIS506,Systemic Vasculitis,SYM0064,weight loss
DIS506,Systemic Vasculitis,SYM0010,fatigue
DIS506,Systemic Vasculitis,SYM0025,joint pain
DIS506,Systemic Vasculitis,SYM0017,rash
DIS506,Systemic Vasculitis,SYM1260,nerve damage
DIS506,Systemic Vasculitis,SYM0908,kidney problems
DIS507,Eosinophilia,SYM0006,cough
DIS507,Eosinophilia,SYM0980,skin rash
DIS507,Eosinophilia,SYM0014,abdominal pain
DIS507,Eosinophilia,SYM0027,fever
DIS507,Eosinophilia,SYM0077,swollen lymph nodes
DIS507,Eosinophilia,SYM0010,fatigue
DIS507,Eosinophilia,SYM0064,weight loss
DIS508,Hypercalcaemia,SYM0021,nausea
DIS508,Hypercalcaemia,SYM0030,vomiting
DIS508,Hypercalcaemia,SYM0435,excessive thirst
DIS508,Hypercalcaemia,SYM0436,frequent urination
DIS508,Hypercalcaemia,SYM0018,constipation
DIS508,Hypercalcaemia,SYM0045,confusion
DIS508,Hypercalcaemia,SYM0049,muscle weakness
DIS509,Hyponatraemia,SYM0007,headache
DIS509,Hyponatraemia,SYM0021,nausea
DIS509,Hyponatraemia,SYM0045,confusion
DIS509,Hyponatraemia,SYM0010,fatigue
DIS509,Hyponatraemia,SYM0185,muscle cramps
DIS509,Hyponatraemia,SYM0131,seizures
DIS509,Hyponatraemia,SYM0652,coma
DIS510,Hyperkalaemia,SYM0049,muscle weakness
DIS510,Hyperkalaemia,SYM0010,fatigue
DIS510,Hyperkalaemia,SYM0085,palpitations
DIS510,Hyperkalaemia,SYM0093,irregular heartbeat
DIS510,Hyperkalaemia,SYM0021,nausea
DIS510,Hyperkalaemia,SYM0059,chest pain
DIS510,Hyperkalaemia,SYM0081,paralysis
DIS511,Hypokalaemia,SYM0049,muscle weakness
